CREATE_DATE,OPERATOR,TYPE,PARTNUMBER,LOTID,VERSION,UNIT,DATA_VOL,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20,AVERAGE,DATA_MIN,DATA_MAX,DATA_RANGE,SU,SL,UCL,LCL,RS_UCL,USER_COMMENT,ISSUE_NO
20221128092658,HVPQC010,SM2F1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1GA000248,0,%,5,122.8,103.9,125.2,116.5,117.0,,,,,,,,,,,,,,,,117.08,103.9,125.2,21.3,180.0,50.0,180.0,50.0,30.79,,S20221128009
20221128092658,HVPQC010,SM2F2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T1GA000248,1,%,5,112.6,110.7,116.5,119.4,122.5,,,,,,,,,,,,,,,,116.34,110.7,122.5,11.8,180.0,50.0,180.0,50.0,30.79,,S20221128010
20221128092658,HVPQC010,SM2G1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0AA000248,0,%,5,116.1,112.4,125.3,111.8,116.6,,,,,,,,,,,,,,,,116.44,111.8,125.3,13.5,180.0,50.0,180.0,50.0,30.79,,S20221128011
20221128092658,HVPQC010,SM2G2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1HX000248,0,%,5,102.1,110.8,116.5,114.5,113.9,,,,,,,,,,,,,,,,111.56,102.1,116.5,14.4,180.0,50.0,180.0,50.0,30.79,,S20221128012
20221128092658,HVPQC010,SM2H1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AN000248,0,%,5,122.5,112.8,123.7,113.9,105.8,,,,,,,,,,,,,,,,115.74,105.8,123.7,17.9,180.0,50.0,180.0,50.0,30.79,,S20221128013
20221128092658,HVPQC010,SM2H2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AA000248,0,%,5,114.3,115.7,116.5,111.7,113.3,,,,,,,,,,,,,,,,114.3,111.7,116.5,4.8,180.0,50.0,180.0,50.0,30.79,,S20221128014
20221128092658,HVPQC010,SM-A SOLDER PASTE VOLUME BGA PAD,M323R1GB4BB0-CQKOL-6YB,T1GC000248,0,%,5,121.5,105.6,117.9,112.9,113.8,,,,,,,,,,,,,,,,114.34,105.6,121.5,15.9,180.0,50.0,120.99,105.98,27.51,,
20221128092658,HVPQC010,SM-C SOLDER PASTE VOLUME BGA PAD,M425R2GA3BB0-CQKOL-6YB,T0AY000248,0,%,5,111.8,124.4,115.4,121.1,119.9,,,,,,,,,,,,,,,,118.52,111.8,124.4,12.6,180.0,50.0,124.38,108.12,50.0,,
20221128092658,HVPQC010,SM-E SOLDER PASTE VOLUME BGA PAD,M425R2GA3BB0-CQKOL-6YB,T0A1000248,0,%,5,120.5,115.4,119.9,121.3,115.9,,,,,,,,,,,,,,,,118.6,115.4,121.3,5.9,180.0,50.0,120.97,106.73,26.11,,S20221128015
20221128092658,HVPQC010,SM-F SOLDER PASTE VOLUME BGA PAD,M425R1GB4BB0-CQKOL-6YB,T1UD000247,0,%,5,108.3,103.4,104.8,122.5,119.7,,,,,,,,,,,,,,,,111.74,103.4,122.5,19.1,180.0,50.0,122.52,107.2,28.09,,
20221128092658,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0BA000248,0,%,5,107.8,121.5,114.3,112.8,112.5,,,,,,,,,,,,,,,,113.78,107.8,121.5,13.7,180.0,50.0,180.0,50.0,30.31,,S20221128016
20221128092658,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1HY000248,0,%,5,114.7,122.4,106.7,120.4,119.9,,,,,,,,,,,,,,,,116.82,106.7,122.4,15.7,180.0,50.0,180.0,50.0,30.31,,S20221128017
20221128092658,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AC000248,0,%,5,111.9,116.5,106.7,118.4,118.0,,,,,,,,,,,,,,,,114.3,106.7,118.4,11.7,180.0,50.0,122.18,104.1,33.14,,
20221128092658,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AC000248,1,%,5,119.6,117.4,115.7,105.8,111.9,,,,,,,,,,,,,,,,114.08,105.8,119.6,13.8,180.0,50.0,120.55,104.58,29.27,,
20221128092658,HVPQC010,SM-L1 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKMS-6GB,T1UO000248,0,%,5,104.7,123.8,110.0,118.1,108.7,,,,,,,,,,,,,,,,113.06,104.7,123.8,19.1,180.0,50.0,121.33,107.1,26.08,,
20221128092658,HVPQC010,SM-L2 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKMS-6GB,T1UI000248,0,%,5,121.2,110.6,121.5,119.8,120.3,,,,,,,,,,,,,,,,118.68,110.6,121.5,10.9,180.0,50.0,123.36,105.63,32.5,,
20221128092658,HVPQC010,SM-M2 SOLDER PASTE VOLUME BGA PAD,M321R2GA3BB6-CQKMS-6GB,T1UL000248,0,%,5,121.2,112.9,122.7,120.1,122.1,,,,,,,,,,,,,,,,119.8,112.9,122.7,9.8,180.0,50.0,121.54,106.7,27.2,,S20221128018
20221128092658,HVPQC010,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1UQ000248,0,%,5,123.0,120.8,122.1,119.2,114.7,,,,,,,,,,,,,,,,119.96,114.7,123.0,8.3,180.0,50.0,124.43,109.46,27.43,,S20221128019
20221128092658,HVPQC010,SM-O2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1UQ000248,1,%,5,118.4,111.2,116.8,116.0,109.6,,,,,,,,,,,,,,,,114.4,109.6,118.4,8.8,180.0,50.0,124.94,108.17,30.75,,S20221128020
20221128092658,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0AD000248,0,%,5,119.1,102.4,119.4,116.9,106.7,,,,,,,,,,,,,,,,112.9,102.4,119.4,17.0,180.0,50.0,123.74,106.38,31.82,,
20221128092658,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0AD000248,1,%,5,105.7,120.9,105.7,125.0,115.4,,,,,,,,,,,,,,,,114.54,105.7,125.0,19.3,180.0,50.0,123.96,107.04,31.02,,
20221128092658,HVPQC010,SM-R1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1UK000248,0,%,5,118.1,110.5,106.3,112.8,115.9,,,,,,,,,,,,,,,,112.72,106.3,118.1,11.8,180.0,50.0,122.41,105.87,30.31,,
20221128092658,HVPQC010,SM-R2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1UK000248,1,%,5,116.2,101.8,125.3,106.4,120.1,,,,,,,,,,,,,,,,113.96,101.8,125.3,23.5,180.0,50.0,123.21,104.77,33.81,,
20221128092658,HVPQC010,SM-S1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AF000248,0,%,5,110.7,106.9,108.7,108.1,110.4,,,,,,,,,,,,,,,,108.96,106.9,110.7,3.8,180.0,50.0,122.89,106.37,30.29,,
20221128092658,HVPQC010,SM-S2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AF000248,1,%,5,118.0,105.6,108.9,116.7,114.8,,,,,,,,,,,,,,,,112.8,105.6,118.0,12.4,180.0,50.0,122.66,105.84,30.83,,
20221128092658,HVPQC010,SM-W SOLDER PASTE VOLUME BGA PAD,M425R1GB4BB0-CQKOL-6YB,T0AK000248,0,%,5,123.0,105.7,120.3,119.5,114.7,,,,,,,,,,,,,,,,116.64,105.7,123.0,17.3,180.0,50.0,126.05,104.69,39.14,,
20221128092658,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0AC000248,0,%,5,115.4,112.4,114.5,116.8,117.1,,,,,,,,,,,,,,,,115.24,112.4,117.1,4.7,180.0,50.0,180.0,50.0,30.31,,S20221128021
20221128092658,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AG000248,0,%,5,107.5,116.2,122.9,115.3,116.5,,,,,,,,,,,,,,,,115.68,107.5,122.9,15.4,180.0,50.0,180.0,50.0,30.31,,S20221128022
20221128092658,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T0AO000248,0,%,5,106.7,120.0,119.2,115.6,115.0,,,,,,,,,,,,,,,,115.3,106.7,120.0,13.3,180.0,50.0,180.0,50.0,30.0,,S20221128023
20221128092658,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T1UH000248,0,%,5,110.8,116.1,119.1,111.2,118.9,,,,,,,,,,,,,,,,115.22,110.8,119.1,8.3,180.0,50.0,180.0,50.0,30.0,,S20221128024
20221128092658,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AD000248,0,%,5,119.0,107.5,103.6,115.9,112.3,,,,,,,,,,,,,,,,111.66,103.6,119.0,15.4,180.0,50.0,180.0,50.0,30.0,,S20221128025
20221128092658,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0AD000248,1,%,5,105.6,108.1,104.6,111.2,106.3,,,,,,,,,,,,,,,,107.16,104.6,111.2,6.6,180.0,50.0,180.0,50.0,30.0,,S20221128026
20221115083539,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00A07-6V6,H0RA000246,1,%,5,110.9,114.6,116.5,117.2,120.8,,,,,,,,,,,,,,,,116.0,110.9,120.8,9.9,180.0,50.0,180.0,50.0,30.0,,S20221115018
20221115020508,HVPQC010,SM-A SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0D6000246,0,%,5,106.3,110.2,115.2,106.7,117.1,,,,,,,,,,,,,,,,111.1,106.3,117.1,10.8,180.0,50.0,120.99,105.98,27.51,,
20221115020508,HVPQC010,SM-G SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0D7000246,0,%,5,105.5,106.2,104.1,110.3,111.2,,,,,,,,,,,,,,,,107.46,104.1,111.2,7.1,180.0,50.0,119.36,103.98,28.18,,S20221115049
20221115020508,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0E4000246,0,%,5,114.3,102.3,118.9,122.5,101.1,,,,,,,,,,,,,,,,111.82,101.1,122.5,21.4,180.0,50.0,180.0,50.0,30.31,,S20221115050
20221115020508,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0E4000246,1,%,5,105.5,103.3,111.2,119.9,108.6,,,,,,,,,,,,,,,,109.7,103.3,119.9,16.6,180.0,50.0,180.0,50.0,30.31,,S20221115051
20221115020508,HVPQC010,SM-J1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0H6000246,0,%,5,105.6,112.2,106.5,107.7,110.8,,,,,,,,,,,,,,,,108.56,105.6,112.2,6.6,180.0,50.0,123.23,104.88,33.63,,S20221115052
20221115020508,HVPQC010,SM-J2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0H6000246,1,%,5,106.7,108.8,110.3,114.5,112.3,,,,,,,,,,,,,,,,110.52,106.7,114.5,7.8,180.0,50.0,121.54,105.04,30.24,,S20221115053
20221115201519,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0E3000246,0,%,5,106.5,107.3,114.1,115.2,111.2,,,,,,,,,,,,,,,,110.86,106.5,115.2,8.7,180.0,50.0,122.18,104.1,33.14,,S20221115054
20221115201519,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,T0H4000246,0,%,5,107.6,113.2,115.4,108.2,105.5,,,,,,,,,,,,,,,,109.98,105.5,115.4,9.9,180.0,50.0,120.55,104.58,29.27,,S20221115055
20221115201519,HVPQC010,SM-N1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0H1000246,0,%,5,110.2,111.3,114.2,115.4,117.2,,,,,,,,,,,,,,,,113.66,110.2,117.2,7.0,180.0,50.0,123.28,108.05,27.92,,S20221115056
20221115201519,HVPQC010,SM-N2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0H2000246,0,%,5,110.0,111.3,115.6,114.2,113.7,,,,,,,,,,,,,,,,112.96,110.0,115.6,5.6,180.0,50.0,124.65,108.11,30.33,,S20221115057
20221115201519,HVPQC010,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,H0V8000246,0,%,5,114.5,118.9,120.6,121.3,122.4,,,,,,,,,,,,,,,,119.54,114.5,122.4,7.9,180.0,50.0,124.43,109.46,27.43,,S20221115058
20221115201519,HVPQC010,SM-O2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T1KB000246,0,%,5,115.6,114.3,111.2,120.4,113.2,,,,,,,,,,,,,,,,114.94,111.2,120.4,9.2,180.0,50.0,124.94,108.17,30.75,,S20221115059
20221115201519,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B6000246,0,%,5,107.8,114.2,112.3,108.9,113.5,,,,,,,,,,,,,,,,111.34,107.8,114.2,6.4,180.0,50.0,123.74,106.38,31.82,,S20221115060
20221115201519,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B6000246,1,%,5,108.5,112.5,114.3,112.1,115.0,,,,,,,,,,,,,,,,112.48,108.5,115.0,6.5,180.0,50.0,123.96,107.04,31.02,,S20221115061
20221115201519,HVPQC010,SM-Q1 SOLDER PASTE VOLUME BGA PAD,M393A2K43EB3-CWECO-6SB,T0F1000246,0,%,5,104.3,105.4,106.2,107.6,110.2,,,,,,,,,,,,,,,,106.74,104.3,110.2,5.9,180.0,50.0,122.29,103.5,30.79,,S20221115062
20221115203154,HVPQC010,SM-Q2 SOLDER PASTE VOLUME BGA PAD,M393A2K43EB3-CWECO-6SB,T0F1000246,1,%,5,105.6,110.5,114.2,108.6,107.3,,,,,,,,,,,,,,,,109.24,105.6,114.2,8.6,180.0,50.0,122.31,104.47,32.7,,S20221115063
20221115203154,HVPQC010,SM-R1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B1000246,0,%,5,106.5,110.2,113.2,114.5,117.2,,,,,,,,,,,,,,,,112.32,106.5,117.2,10.7,180.0,50.0,122.41,105.87,30.31,,
20221115203154,HVPQC010,SM-R2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B1000246,1,%,5,105.5,106.2,111.0,114.2,107.3,,,,,,,,,,,,,,,,108.84,105.5,114.2,8.7,180.0,50.0,123.21,104.77,33.81,,S20221115064
20221115203154,HVPQC010,SM-S1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B5000246,0,%,5,107.5,113.2,114.5,111.2,109.0,,,,,,,,,,,,,,,,111.08,107.5,114.5,7.0,180.0,50.0,122.89,106.37,30.29,,S20221115065
20221115203154,HVPQC010,SM-S2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B5000246,1,%,5,106.2,107.4,108.6,115.2,108.0,,,,,,,,,,,,,,,,109.08,106.2,115.2,9.0,180.0,50.0,122.66,105.84,30.83,,S20221115066
20221115203154,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0KG000246,0,%,5,102.2,111.3,115.6,104.0,113.5,,,,,,,,,,,,,,,,109.32,102.2,115.6,13.4,180.0,50.0,180.0,50.0,30.31,,S20221115067
20221115203154,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B2000246,0,%,5,115.6,120.5,124.6,127.0,123.0,,,,,,,,,,,,,,,,122.14,115.6,127.0,11.4,180.0,50.0,180.0,50.0,30.31,,S20221115068
20221115203154,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,H0BF000246,0,%,5,105.6,102.3,104.5,106.8,110.0,,,,,,,,,,,,,,,,105.84,102.3,110.0,7.7,180.0,50.0,180.0,50.0,30.0,,S20221115069
20221115203154,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,H0KF000246,0,%,5,125.3,124.2,121.0,120.3,119.8,,,,,,,,,,,,,,,,122.12,119.8,125.3,5.5,180.0,50.0,180.0,50.0,30.0,,S20221115070
20221115203154,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SC,H0KI000246,0,%,5,112.3,110.0,114.2,115.6,117.3,,,,,,,,,,,,,,,,113.88,110.0,117.3,7.3,180.0,50.0,180.0,50.0,30.0,,S20221115071
20221115203154,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,H0BE000246,0,%,5,115.6,117.2,118.0,114.2,112.3,,,,,,,,,,,,,,,,115.46,112.3,118.0,5.7,180.0,50.0,180.0,50.0,30.0,,S20221115072
20221115204058,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL23T8HCLS-00A07-YV6,H0FA000246,0,%,5,119.3,105.1,107.6,104.6,116.4,,,,,,,,,,,,,,,,110.6,104.6,119.3,14.7,180.0,50.0,180.0,50.0,30.0,,S20221116001
20221115205058,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00A07-6V6,H1AP000246,1,%,5,102.6,118.6,104.6,119.5,107.6,,,,,,,,,,,,,,,,110.58,102.6,119.5,16.9,180.0,50.0,180.0,50.0,30.0,,S20221116002
20221122021003,HVPQC010,D4-L/RD-YRT 09 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H1CL000246,1,MM,6,133.385,133.427,133.426,133.393,133.419,133.42,,,,,,,,,,,,,,,133.412,133.385,133.427,0.042,133.48,133.22,133.48,133.22,0.13,YRT-09,
20221122021003,HVPQC010,D4-L/RD-YRT6 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H0H4000247,0,MM,6,133.419,133.426,133.407,133.406,133.412,133.404,,,,,,,,,,,,,,,133.412,133.404,133.426,0.022,133.48,133.22,133.48,133.22,0.13,YRT-06,
20221122031324,HVPQC010,PCB WARPAGE RDIMM,M393A8G40AB2-CWECO-6SC,H0L1010246,0,MM,12,-0.072,-0.08,0.01,-0.085,0.013,-0.045,0.015,0.01,-0.072,0.006,-0.063,-0.085,,,,,,,,,-0.037,-0.085,0.015,0.1,0.4,-0.4,0.4,-0.4,4.0,IMAS-01,S20221122002
20221121231949,HVPQC010,SM-V SOLDER PASTE VOLUME BGA PAD,M393A4G43BB4-CWEGY-6SB,T0E7000247,0,%,5,123.5,114.2,121.8,125.7,116.4,,,,,,,,,,,,,,,,120.32,114.2,125.7,11.5,180.0,50.0,125.59,105.9,36.16,,
20221121231949,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0AH000247,1,MM,12,-0.06,-0.069,-0.073,0.015,-0.015,-0.05,-0.025,0.02,-0.089,-0.063,0.006,-0.015,,,,,,,,,-0.035,-0.089,0.02,0.109,0.4,-0.4,0.4,-0.4,4.0,IMAS-17,S20221122003
20221121231949,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0CD010247,0,MM,12,-0.055,-0.062,0.006,-0.034,-0.019,0.048,0.046,-0.073,-0.062,0.006,-0.034,-0.019,,,,,,,,,-0.021,-0.073,0.048,0.121,0.4,-0.4,0.4,-0.4,4.0,IMAS-13,S20221122004
20221121231949,HVPQC010,PCB WARPAGE RDIMM,M393A4K40EB3-CWEBY-6SC,H0AH010247,0,MM,12,-0.062,-0.071,-0.074,0.036,-0.013,0.048,0.009,0.036,-0.03,0.006,-0.034,-0.019,,,,,,,,,-0.014,-0.074,0.048,0.122,0.4,-0.4,0.4,-0.4,4.0,IMAS-02,S20221122005
20221109165515,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0N7000245,0,%,5,102.8,101.6,119.4,122.0,110.1,,,,,,,,,,,,,,,,111.18,101.6,122.0,20.4,180.0,50.0,122.18,104.1,33.14,,
20221109165515,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0N8000245,0,%,5,122.6,124.5,119.8,107.6,116.5,,,,,,,,,,,,,,,,118.2,107.6,124.5,16.9,180.0,50.0,120.55,104.58,29.27,,
20221109165515,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0G7000245,0,%,5,122.4,119.5,117.6,110.1,108.3,,,,,,,,,,,,,,,,115.58,108.3,122.4,14.1,180.0,50.0,180.0,50.0,30.31,,S20221109049
20221109165515,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0G7000245,1,%,5,114.8,118.2,128.7,121.1,117.5,,,,,,,,,,,,,,,,120.06,114.8,128.7,13.9,180.0,50.0,180.0,50.0,30.31,,S20221109050
20221109165515,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0G8000245,0,%,5,120.6,125.6,116.3,118.8,119.2,,,,,,,,,,,,,,,,120.1,116.3,125.6,9.3,180.0,50.0,180.0,50.0,30.0,,S20221109051
20221109165515,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0G8000245,1,%,5,112.1,125.6,117.5,125.0,111.3,,,,,,,,,,,,,,,,118.3,111.3,125.6,14.3,180.0,50.0,180.0,50.0,30.0,,S20221109052
20221110042314,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0KC000245,0,%,5,110.5,109.8,118.5,110.7,120.6,,,,,,,,,,,,,,,,114.02,109.8,120.6,10.8,180.0,50.0,123.74,106.38,31.82,,
20221112015354,HVPQC010,D4-L/RD-YRT 13 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SB,T0Z3000245,0,MM,6,133.283,133.284,133.291,133.283,133.284,133.275,,,,,,,,,,,,,,,133.283,133.275,133.291,0.016,133.48,133.22,133.48,133.22,0.13,YRT-13,
20221112015354,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,H0IK000245,0,MM,6,133.352,133.371,133.371,133.375,133.347,133.327,,,,,,,,,,,,,,,133.357,133.327,133.375,0.048,133.48,133.22,133.48,133.22,0.13,YRT-11,
20221112015354,HVPQC010,D4-L/RD-YRT6 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SB,T0Z2000245,1,MM,6,133.365,133.366,133.365,133.362,133.37,133.358,,,,,,,,,,,,,,,133.364,133.358,133.37,0.012,133.48,133.22,133.48,133.22,0.13,YRT-06,
20221112015354,HVPQC010,D4-L/RD-YRT 09 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T0S5000245,1,MM,6,133.351,133.358,133.362,133.36,133.35,133.352,,,,,,,,,,,,,,,133.356,133.35,133.362,0.012,133.48,133.22,133.48,133.22,0.13,YRT-09,
20221112015354,HVPQC010,D4-SO/D-9 ROUTING DIMENSION CHECK A,M471A2G43AB2-CWED0-60C,H0IE000245,1,MM,6,69.652,69.651,69.65,69.661,69.638,69.662,,,,,,,,,,,,,,,69.652,69.638,69.662,0.024,69.73,69.47,69.67,69.52,0.14,RT-09,
20221112003809,HVMHA217,SSD-U2-SRT-001 ROUTING DIMENTION CHECK A,MZQL27T6HBLA-00A07-6V6,H0ZB4D0245,0,MM,5,0.042,0.031,0.045,0.047,0.014,,,,,,,,,,,,,,,,0.036,0.014,0.047,0.033,0.3,-0.3,0.3,-0.3,0.6,SRT-001,
20221112134200,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T0U6000245,0,MM,6,133.376,133.377,133.371,133.383,133.369,133.384,,,,,,,,,,,,,,,133.377,133.369,133.384,0.015,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20221112134200,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T0UA000245,0,MM,6,133.376,133.379,133.357,133.383,133.344,133.385,,,,,,,,,,,,,,,133.371,133.344,133.385,0.041,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20221128081002,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00AAZ-6V7,H1BK000248,0,%,5,110.7,108.6,116.5,120.3,122.8,,,,,,,,,,,,,,,,115.78,108.6,122.8,14.2,180.0,50.0,180.0,50.0,30.0,,S20221128001
20221128081002,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZQL21T9HCJR-00AAZ-6V7,H1BJ000248,0,%,5,118.4,120.6,125.4,128.2,119.3,,,,,,,,,,,,,,,,122.38,118.4,128.2,9.8,180.0,50.0,180.0,50.0,30.0,,S20221128002
20221128014513,HVPQC010,D5-U/D-RT6 ROUTING PCB DIMENSION CHECK A,M323R2GA3BB0-CQKOL-6YB,T1HD000247,0,MM,6,133.287,133.337,133.324,133.323,133.325,133.328,,,,,,,,,,,,,,,133.321,133.287,133.337,0.05,133.48,133.22,133.48,133.22,0.13,RT-06,
20221128014513,HVPQC010,D5-R/D-YRT08 ROUTING PCB DIMENSION CHECK A,M321R2GA3BB6-CQKMS-6GB,T0ON000247,1,MM,6,133.377,133.381,133.379,133.381,133.379,133.377,,,,,,,,,,,,,,,133.379,133.377,133.381,0.004,133.48,133.22,133.48,133.22,0.13,YRT-08,
20221128014513,HVPQC010,D5-SO/D-YRT-05 ROUTING DIMENSION CHECK A,M425R2GA3BB0-CQKOL-6YB,T1HS000247,0,MM,6,69.634,69.637,69.642,69.641,69.643,69.641,,,,,,,,,,,,,,,69.64,69.634,69.643,0.009,69.73,69.47,69.73,69.47,0.14,YRT-05,
20221128014513,HVPQC010,D4-L/RD-10 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T0AE000248,0,MM,6,133.387,133.388,133.342,133.342,133.375,133.384,,,,,,,,,,,,,,,133.37,133.342,133.388,0.046,133.48,133.22,133.48,133.298,0.1059,RT-10,
20221128014513,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SB,T1UH000248,1,MM,6,133.352,133.348,133.349,133.36,133.36,133.36,,,,,,,,,,,,,,,133.355,133.348,133.36,0.012,133.48,133.22,133.48,133.22,0.13,YRT-10,
